file,truth,pred_label,pred_prob,p_Positive,p_Negative
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/371528571__00655.jpg,negative,Negative,1.0,3.711727803851771e-36,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/371528571__00656.jpg,negative,Negative,1.0,6.709103350425537e-30,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/371528571__00657.jpg,negative,Negative,1.0,2.8991785643202317e-13,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/371528571__00658.jpg,negative,Negative,1.0,1.9169413902872744e-21,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/371528571__00659.jpg,negative,Negative,1.0,1.1177367365000634e-10,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/371528571__00660.jpg,negative,Negative,1.0,1.8993776297264551e-28,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case1 __00001.jpg,negative,Negative,1.0,6.432273757275538e-15,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case1 __00002.jpg,negative,Negative,0.9994015693664551,0.0005984611925669014,0.9994015693664551
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case1 __00003.jpg,negative,Negative,1.0,9.568638978765028e-16,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case1 __00004.jpg,negative,Negative,1.0,8.490956772080662e-19,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case1 __00005.jpg,negative,Negative,0.9999991655349731,7.994393627086538e-07,0.9999991655349731
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case1 __00006.jpg,negative,Negative,1.0,2.5975250395049443e-08,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case1 __00007.jpg,negative,Negative,0.9999961853027344,3.8497014429594856e-06,0.9999961853027344
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case1 __00008.jpg,negative,Negative,1.0,1.1287975762441782e-11,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case1 __00009.jpg,negative,Negative,1.0,3.59750815925693e-18,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case1 __00010.jpg,negative,Negative,1.0,1.1532333248076565e-13,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case1 __00011.jpg,negative,Negative,0.9999428987503052,5.705581861548126e-05,0.9999428987503052
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case1 __00012.jpg,negative,Positive,0.9978487491607666,0.9978487491607666,0.0021512911189347506
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case1 __00013.jpg,negative,Negative,0.6807737946510315,0.3192262053489685,0.6807737946510315
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case1 __00014.jpg,negative,Negative,1.0,6.009413002785212e-23,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case1 __00015.jpg,negative,Negative,1.0,5.61193522208292e-11,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case1 __00016.jpg,negative,Negative,1.0,1.1841408742441217e-08,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case1 __00017.jpg,negative,Negative,1.0,6.569973108301944e-14,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case1 __00018.jpg,negative,Negative,1.0,2.0239718271382273e-17,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case1 __00019.jpg,negative,Negative,0.9999959468841553,4.025945600005798e-06,0.9999959468841553
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case1 __00020.jpg,negative,Negative,1.0,1.794882493501293e-12,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case1 __00021.jpg,negative,Negative,1.0,1.178345532260039e-09,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case1 __00022.jpg,negative,Negative,1.0,7.285886477470527e-11,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case1 __00023.jpg,negative,Positive,0.9999929666519165,0.9999929666519165,7.083450782374712e-06
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case1 __00024.jpg,negative,Positive,1.0,1.0,2.1169254771444962e-13
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case1 __00025.jpg,negative,Positive,0.7091352939605713,0.7091352939605713,0.2908647656440735
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case1 __00026.jpg,negative,Positive,0.8310434818267822,0.8310434818267822,0.168956458568573
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case1 __00027.jpg,negative,Negative,0.5430222749710083,0.4569776952266693,0.5430222749710083
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case1 __00028.jpg,negative,Negative,0.9999759197235107,2.403258258709684e-05,0.9999759197235107
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case1 __00029.jpg,negative,Positive,1.0,1.0,7.224270071048977e-10
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case1 __00030.jpg,negative,Negative,0.6179863810539246,0.3820136487483978,0.6179863810539246
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case1b__00001.jpg,negative,Negative,1.0,3.837854614999452e-15,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case1b__00002.jpg,negative,Negative,0.9999748468399048,2.514471998438239e-05,0.9999748468399048
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case1b__00003.jpg,negative,Negative,1.0,1.0537487549200364e-09,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case1b__00004.jpg,negative,Negative,1.0,1.6360165243476006e-14,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case1b__00005.jpg,negative,Negative,1.0,6.684945565854639e-12,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case1b__00006.jpg,negative,Negative,0.9999991655349731,8.515979175172106e-07,0.9999991655349731
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case1b__00007.jpg,negative,Negative,1.0,3.3030106427744954e-10,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case1b__00008.jpg,negative,Negative,0.6688519716262817,0.33114808797836304,0.6688519716262817
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case1b__00009.jpg,negative,Negative,1.0,7.640978127998466e-11,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case1b__00010.jpg,negative,Negative,1.0,1.960479868723386e-11,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case1b__00011.jpg,negative,Negative,1.0,5.5285079461124634e-17,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case1b__00012.jpg,negative,Negative,0.8746566772460938,0.12534333765506744,0.8746566772460938
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case1b__00013.jpg,negative,Negative,1.0,4.440059441952418e-18,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case1b__00014.jpg,negative,Negative,0.9634771347045898,0.03652287647128105,0.9634771347045898
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case1b__00015.jpg,negative,Negative,1.0,5.0653270764388416e-20,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case1b__00016.jpg,negative,Negative,1.0,7.621673257796058e-12,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case1b__00017.jpg,negative,Negative,1.0,1.0623436574874745e-09,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case1b__00018.jpg,negative,Negative,1.0,3.593496621144901e-14,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case1b__00019.jpg,negative,Negative,0.9756430387496948,0.02435699850320816,0.9756430387496948
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case1b__00020.jpg,negative,Negative,1.0,7.475271588525383e-15,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case1b__00021.jpg,negative,Negative,1.0,6.93509782934143e-09,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case1b__00022.jpg,negative,Negative,1.0,6.195032681288737e-11,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case1b__00023.jpg,negative,Positive,0.855850100517273,0.855850100517273,0.14414986968040466
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case1b__00024.jpg,negative,Positive,0.977471649646759,0.977471649646759,0.022528311237692833
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case1b__00025.jpg,negative,Positive,1.0,1.0,3.2723004750323526e-08
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case1b__00026.jpg,negative,Positive,0.9252849817276001,0.9252849817276001,0.0747150108218193
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case1b__00027.jpg,negative,Positive,0.9918813109397888,0.9918813109397888,0.008118732832372189
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case1b__00028.jpg,negative,Negative,0.999998927116394,1.0189345402977779e-06,0.999998927116394
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case1b__00029.jpg,negative,Positive,0.9998292922973633,0.9998292922973633,0.00017064450366888195
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case1b__00030.jpg,negative,Negative,0.9966707825660706,0.0033291990403085947,0.9966707825660706
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case2__00001.jpg,negative,Negative,0.9999037981033325,9.621602657716721e-05,0.9999037981033325
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case2__00002.jpg,negative,Negative,1.0,6.9686234898064334e-15,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case2__00003.jpg,negative,Negative,1.0,3.632896206084979e-10,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case2__00004.jpg,negative,Negative,1.0,4.2541003608675965e-08,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case2__00005.jpg,negative,Positive,0.9993242025375366,0.9993242025375366,0.0006758293602615595
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case2__00006.jpg,negative,Negative,0.9999995231628418,4.960005526299938e-07,0.9999995231628418
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case2__00007.jpg,negative,Positive,0.9999994039535522,0.9999994039535522,5.998464871481701e-07
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case2__00008.jpg,negative,Positive,0.6668396592140198,0.6668396592140198,0.3331603407859802
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case2__00009.jpg,negative,Negative,1.0,1.5640402384678453e-13,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case2__00010.jpg,negative,Positive,0.8661733865737915,0.8661733865737915,0.13382656872272491
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case2__00011.jpg,negative,Negative,0.9999994039535522,6.50867661988741e-07,0.9999994039535522
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case2__00012.jpg,negative,Positive,0.9999966621398926,0.9999966621398926,3.340414878039155e-06
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case2__00013.jpg,negative,Negative,1.0,2.4249699470679786e-10,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case2__00014.jpg,negative,Negative,0.9833948612213135,0.01660510152578354,0.9833948612213135
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case2__00015.jpg,negative,Negative,0.9999819993972778,1.796264223230537e-05,0.9999819993972778
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case2__00016.jpg,negative,Negative,0.9999997615814209,2.0714436743674014e-07,0.9999997615814209
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case2__00017.jpg,negative,Negative,1.0,3.6407467318699815e-11,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case2__00018.jpg,negative,Positive,0.9999576807022095,0.9999576807022095,4.2357787606306374e-05
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case2__00019.jpg,negative,Negative,1.0,1.4394194725042553e-09,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case2__00020.jpg,negative,Negative,0.9990832805633545,0.0009167302632704377,0.9990832805633545
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case2__00021.jpg,negative,Negative,1.0,9.484083136027746e-22,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case2__00022.jpg,negative,Negative,0.9999988079071045,1.1502945653774077e-06,0.9999988079071045
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case2__00023.jpg,negative,Positive,0.9999964237213135,0.9999964237213135,3.5937998745794175e-06
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case2__00024.jpg,negative,Positive,0.7430600523948669,0.7430600523948669,0.25693994760513306
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case2__00025.jpg,negative,Negative,1.0,4.5776862300783705e-09,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case2__00026.jpg,negative,Negative,0.9999582767486572,4.1701714508235455e-05,0.9999582767486572
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case2__00027.jpg,negative,Negative,1.0,4.0855505285299076e-13,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case2__00028.jpg,negative,Negative,0.999998927116394,1.0386091844338807e-06,0.999998927116394
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case2__00029.jpg,negative,Negative,0.9994308352470398,0.0005691693513654172,0.9994308352470398
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case2__00030.jpg,negative,Positive,1.0,1.0,1.6781987609022436e-19
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case2__00031.jpg,negative,Negative,1.0,3.5859195612886197e-09,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case2__00032.jpg,negative,Positive,0.5634188652038574,0.5634188652038574,0.43658116459846497
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case2__00033.jpg,negative,Positive,0.9999985694885254,0.9999985694885254,1.3944096508566872e-06
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case2__00034.jpg,negative,Negative,1.0,6.2623399799122126e-09,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case2__00035.jpg,negative,Positive,0.9999897480010986,0.9999897480010986,1.0284412383043673e-05
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case2__00036.jpg,negative,Negative,0.9999970197677612,2.9341690606088378e-06,0.9999970197677612
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case2__00037.jpg,negative,Negative,1.0,1.244795200250337e-08,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case2__00038.jpg,negative,Negative,0.994666337966919,0.00533363176509738,0.994666337966919
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case2__00039.jpg,negative,Negative,1.0,9.045090751296646e-20,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case2__00040.jpg,negative,Negative,1.0,5.455599860759719e-10,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case2__00041.jpg,negative,Negative,0.716951847076416,0.28304818272590637,0.716951847076416
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case2__00042.jpg,negative,Negative,0.7236304879188538,0.27636951208114624,0.7236304879188538
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case2__00043.jpg,negative,Negative,0.9996881484985352,0.0003118195745628327,0.9996881484985352
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case2__00044.jpg,negative,Negative,1.0,3.266172055038652e-11,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case2__00045.jpg,negative,Negative,1.0,4.1941120715316416e-11,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case2__00046.jpg,negative,Negative,0.9999942779541016,5.700813744624611e-06,0.9999942779541016
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case2__00047.jpg,negative,Positive,0.995470404624939,0.995470404624939,0.004529573023319244
